"fips","State_FIPS_Code","county","state","datetime","log_rolled_cases.x","shifted_time","log_rolled_cases.y","LAT","LON","AREA_SQMI","E_TOTPOP","E_HU","E_HH","E_POV","E_UNEMP","E_PCI","E_NOHSDP","E_AGE65","E_AGE17","E_DISABL","E_SNGPNT","E_MINRTY","E_LIMENG","E_MUNIT","E_MOBILE","E_CROWD","E_NOVEH","E_GROUPQ","EP_POV","MP_POV","EP_UNEMP","MP_UNEMP","EP_PCI","MP_PCI","EP_NOHSDP","MP_NOHSDP","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_MINRTY","MP_MINRTY","EP_LIMENG","MP_LIMENG","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV","EPL_UNEMP","EPL_PCI","EPL_NOHSDP","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","SPL_THEME2","RPL_THEME2","EPL_MINRTY","EPL_LIMENG","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV","F_UNEMP","F_PCI","F_NOHSDP","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_THEME2","F_MINRTY","F_LIMENG","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","E_UNINSUR","EP_UNINSUR","MP_UNINSUR","E_DAYPOP","State_of_emergency","Date_closed_K.12_schools","Closed_day_cares","Date_banned_visitors_to_nursing_homes","Closed_non.essential_businesses","Closed_restaurants_except_take_out","Closed_gyms","Closed_movie_theaters","Closed_Bars","Stay_at_home._shelter_in_place","Religious_Gatherings_Exempt_Without_Clear_Social_Distance_Mandate.","End.relax_stay_at_home.shelter_in_place","Began_to_reopen_businesses_statewide","Reopen_restaurants","Initially_reopen_restaurants_for_outdoor_dining_only","Reopened_gyms","Reopened_movie_theaters","Reopened_hair_salons.barber_shops","Reopen_non.essential_construction","Reopen_Religious_gatherings","Reopen_non.essential_retail","Reopen_bars","Reopen_Childcare","Resumed_elective_medical_procedures","Begin_to_Re.Close_Bars","Re.Close_Bars_.statewide.","Re.Close_Movie_Theaters_.statewide.","Re.Close_Gyms_.statewide.","Re.Close_Indoor_Dining_.Statewide.","Mandate_face_mask_use_by_all_individuals_in_public_spaces","Face_mask_mandate_enforced_by_fines","Face_mask_mandate_enforced_by_criminal_charge.citation","No_legal_enforcement_of_face_mask_mandate","Mandate_face_mask_use_by_employees_in_public.facing_businesses","Mandate_quarantine_for_those_entering_the_state_from_specific_states","Mandate_quarantine_for_all_individuals_entering_the_state_from_another_state","Date_all_mandated_quarantines_ended","Alcohol.Liquor_Stores_Open","Allow_restaurants_to_sell_takeout_alcohol","Allow_restaurants_to_deliver_alcohol","Keep_Firearms_Sellers_Open","Stop_Initiation_of_Evictions_overall_or_due_to_COVID_related_issues","Stop_enforcement_of_evictions_overall_or_due_to_COVID_related_issues","Renter_grace_period_or_use_of_security_deposit_to_pay_rent","Order_freezing_utility_shut_offs","Froze_mortgage_payments","Lift_Eviction_Moratorium","Prior_to_pandemic._no_state_unemployment_waiting_period._or_date_waiting_period_waived_not_found","Waived_one_week_waiting_period_for_unemployment_insurance","Waive_work_search_requirement_for_unemployment_insurance","Expand_eligibility_of_unemployment_insurance_to_anyonewho_is_quarantined_and.or_taking_care_of_someone_who_is_quarantined","Expand_eligibility_to_high.risk_individuals_in_preventative_quarantine","Expand_eligibility_of_unemployment_insurance_to_those_who_have_lost_childcare.school_closures","Extend_the_amount_of_time_an_individual_can_be_on_unemployment_insurance","Weekly_unemployment_insurance_maximum_amount_.dollars.","Weekly_unemployment_insurance_maximum_amount_with_extra_stimulus_.through_July_21._2020._.dollars.","Unemployment_insurance_maximum_duration_.weeks.","Unemployment_insurance_maximum_duration_with_Pandemic_Emergency_Unemployment_Compensation_CARES_extension_.weeks.","SNAP_Waiver.Emergency_Allotments_to_Current_SNAP_Households","SNAP_Waiver.Pandemic_EBT","SNAP_Waiver.Temporary_Suspension_of_Claims_Collection","X2020_Q1_SNAP_ABAWD_Time_Limit_Waiver","Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.","Reopened_ACA_enrollment_using_a_special_enrollment_period","State_previously_allowed_audio.only_telehealth","Allow_audio.only_telehealth","Allow.expand_Medicaid_telehealth_coverage","State_had_CHIP_premium_non.payment_lock.out_period_as_of_January_2019","Supend_CHIP_premium_non.payment_lock.outs","Suspended_elective_medical.dental_procedures","Made_Effort_to_Limit_Abortion_Access","Stopped_personal_visitation_in_state_prisons","Stopped_in.person_attorney_visits_in_state_prisons","Does_not_charge_copays_for_incarcerated_individuals","Waived_COVID.respiratory_illness.related_copays_during_pandemic_for_incarcerated_individuals","Waived_all_copays_during_pandemic_for_incarcerated_individuals","Did_not_waive_copays_for_incarcerated_individuals","Use_of_telemedicine.telephone_evaluations_to_initiate_buprenorphine_prescribing","Patients_can_receive_14.28_take.home_doses_of_opioid_medication","Home_delivery_of_take.home_medication_by_opioid_treatment_programs","Use_of_telemedicine_for_schedule_II.V_prescriptions","Exceptions_to_emergency_oral_prescriptions","Waive_requirement_to_obtain_separate_DEA_registration_to_dispense_outside_home_state","Paid_sick_leave","Medicaid_Expansion","Population_density_per_square_miles","Population_2018","Square_Miles","Number_Homeless_.2019.","Percent_Unemployed_.2018.","Percent_living_under_the_federal_poverty_line_.2018.","Percent_at_risk_for_serious_illness_due_to_COVID","All.cause_deaths_2018","cutoff","t0.lm","r.lm","shifted_log_rolled_cases"
8123,8,"Weld","Colorado","2020-03-31",5.08759633523238,4,4.28260085453587,40.555961,-104.383666,3986.0258897,295123,106198,102101,30574,6830,30626,22517,34304,78590,29662,7948,100310,9647,7412,7729,2859,3637,6484,10.6,0.8,4.5,0.3,30626,465,11.9,0.5,11.6,0.1,26.6,0,10.1,0.3,7.8,0.6,34,0,3.5,0.3,7,0.5,7.3,0.4,2.8,0.3,3.6,0.4,2.2,0.2,0.2239,0.3299,0.228,0.4852,1.267,0.2815,0.0519,0.9074,0.0697,0.433,1.462,0.1519,0.7326,0.8685,1.6011,0.8555,0.7943,0.3477,0.7249,0.1573,0.5409,2.5651,0.5279,6.8952,0.3994,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22917,7.8,0.4,251438,23,11,0,22,8,17,17,17,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,1,0,0,0,14,0,0,0,14,0,0,0,0,0,618,1218,26,39,2,0,0,1,8,14,0,2,14,0,0,11,0,23,0,0,1,0,0,0,0,0,0,0,0,0,1,54.72,5695564,104094,9619,3.9,9.6,31.3,38526,72,42.6575074696374,0.185473739862146,0.804995480696514
8123,8,"Weld","Colorado","2020-04-02",5.40781218134432,6,4.28260085453587,40.555961,-104.383666,3986.0258897,295123,106198,102101,30574,6830,30626,22517,34304,78590,29662,7948,100310,9647,7412,7729,2859,3637,6484,10.6,0.8,4.5,0.3,30626,465,11.9,0.5,11.6,0.1,26.6,0,10.1,0.3,7.8,0.6,34,0,3.5,0.3,7,0.5,7.3,0.4,2.8,0.3,3.6,0.4,2.2,0.2,0.2239,0.3299,0.228,0.4852,1.267,0.2815,0.0519,0.9074,0.0697,0.433,1.462,0.1519,0.7326,0.8685,1.6011,0.8555,0.7943,0.3477,0.7249,0.1573,0.5409,2.5651,0.5279,6.8952,0.3994,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22917,7.8,0.4,251438,23,11,0,22,8,17,17,17,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,1,0,0,0,14,0,0,0,14,0,0,0,0,0,618,1218,26,39,2,0,0,1,8,14,0,2,14,0,0,11,0,23,0,0,1,0,0,0,0,0,0,0,0,0,1,54.72,5695564,104094,9619,3.9,9.6,31.3,38526,72,42.6575074696374,0.185473739862146,1.12521132680845
8123,8,"Weld","Colorado","2020-03-30",4.91580119142541,3,4.28260085453587,40.555961,-104.383666,3986.0258897,295123,106198,102101,30574,6830,30626,22517,34304,78590,29662,7948,100310,9647,7412,7729,2859,3637,6484,10.6,0.8,4.5,0.3,30626,465,11.9,0.5,11.6,0.1,26.6,0,10.1,0.3,7.8,0.6,34,0,3.5,0.3,7,0.5,7.3,0.4,2.8,0.3,3.6,0.4,2.2,0.2,0.2239,0.3299,0.228,0.4852,1.267,0.2815,0.0519,0.9074,0.0697,0.433,1.462,0.1519,0.7326,0.8685,1.6011,0.8555,0.7943,0.3477,0.7249,0.1573,0.5409,2.5651,0.5279,6.8952,0.3994,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22917,7.8,0.4,251438,23,11,0,22,8,17,17,17,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,1,0,0,0,14,0,0,0,14,0,0,0,0,0,618,1218,26,39,2,0,0,1,8,14,0,2,14,0,0,11,0,23,0,0,1,0,0,0,0,0,0,0,0,0,1,54.72,5695564,104094,9619,3.9,9.6,31.3,38526,72,42.6575074696374,0.185473739862146,0.633200336889544
8123,8,"Weld","Colorado","2020-03-27",4.28260085453587,0,4.28260085453587,40.555961,-104.383666,3986.0258897,295123,106198,102101,30574,6830,30626,22517,34304,78590,29662,7948,100310,9647,7412,7729,2859,3637,6484,10.6,0.8,4.5,0.3,30626,465,11.9,0.5,11.6,0.1,26.6,0,10.1,0.3,7.8,0.6,34,0,3.5,0.3,7,0.5,7.3,0.4,2.8,0.3,3.6,0.4,2.2,0.2,0.2239,0.3299,0.228,0.4852,1.267,0.2815,0.0519,0.9074,0.0697,0.433,1.462,0.1519,0.7326,0.8685,1.6011,0.8555,0.7943,0.3477,0.7249,0.1573,0.5409,2.5651,0.5279,6.8952,0.3994,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22917,7.8,0.4,251438,23,11,0,22,8,17,17,17,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,1,0,0,0,14,0,0,0,14,0,0,0,0,0,618,1218,26,39,2,0,0,1,8,14,0,2,14,0,0,11,0,23,0,0,1,0,0,0,0,0,0,0,0,0,1,54.72,5695564,104094,9619,3.9,9.6,31.3,38526,72,42.6575074696374,0.185473739862146,0
8123,8,"Weld","Colorado","2020-04-01",5.25451474388964,5,4.28260085453587,40.555961,-104.383666,3986.0258897,295123,106198,102101,30574,6830,30626,22517,34304,78590,29662,7948,100310,9647,7412,7729,2859,3637,6484,10.6,0.8,4.5,0.3,30626,465,11.9,0.5,11.6,0.1,26.6,0,10.1,0.3,7.8,0.6,34,0,3.5,0.3,7,0.5,7.3,0.4,2.8,0.3,3.6,0.4,2.2,0.2,0.2239,0.3299,0.228,0.4852,1.267,0.2815,0.0519,0.9074,0.0697,0.433,1.462,0.1519,0.7326,0.8685,1.6011,0.8555,0.7943,0.3477,0.7249,0.1573,0.5409,2.5651,0.5279,6.8952,0.3994,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22917,7.8,0.4,251438,23,11,0,22,8,17,17,17,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,1,0,0,0,14,0,0,0,14,0,0,0,0,0,618,1218,26,39,2,0,0,1,8,14,0,2,14,0,0,11,0,23,0,0,1,0,0,0,0,0,0,0,0,0,1,54.72,5695564,104094,9619,3.9,9.6,31.3,38526,72,42.6575074696374,0.185473739862146,0.971913889353773
9001,9,"Fairfield","Connecticut","2020-03-27",6.02896675150356,0,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,0
9001,9,"Fairfield","Connecticut","2020-03-31",6.95966980893433,4,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,0.930703057430771
9001,9,"Fairfield","Connecticut","2020-03-30",6.73459165997295,3,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,0.705624908469386
9001,9,"Fairfield","Connecticut","2020-03-29",6.51195757627611,2,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,0.482990824772547
9001,9,"Fairfield","Connecticut","2020-04-02",7.29767155670067,6,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,1.26870480519711
9001,9,"Fairfield","Connecticut","2020-03-28",6.26339826259162,1,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,0.234431511088061
9001,9,"Fairfield","Connecticut","2020-04-01",7.13807303404435,5,6.02896675150356,41.227413,-73.367061,624.9645537,944348,370999,340491,81751,35545,55613,64890,143419,216907,86375,27250,355374,51621,53019,1310,9158,26098,18125,8.8,0.4,7,0.3,55613,700,10.1,0.3,15.2,0.1,23,0,9.2,0.2,8,0.3,37.6,0.1,5.8,0.2,14.3,0.3,0.4,0.1,2.7,0.2,7.7,0.3,1.9,0.1,0.121,0.7347,0.0032,0.3559,1.2148,0.2694,0.2273,0.5915,0.0385,0.4712,1.3285,0.1025,0.7768,0.9338,1.7106,0.9077,0.9408,0.0137,0.7065,0.7584,0.4728,2.8922,0.7061,7.1461,0.4497,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,81118,8.7,0.3,856843,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,37.7270024030438,0.214399149684106,1.10910628254079
9003,9,"Hartford","Connecticut","2020-04-01",5.66642668811243,5,4.5776521570942,41.806053,-72.732916,734.9621057,894730,378700,349064,97063,31361,39260,65170,147260,190571,104288,32584,341305,36123,54042,2064,6100,36883,25675,11.1,0.4,6.5,0.2,39260,410,10.5,0.3,16.5,0.1,21.3,0,11.8,0.3,9.3,0.3,38.1,0,4.3,0.2,14.3,0.3,0.5,0.1,1.7,0.1,10.6,0.3,2.9,0.1,0.2551,0.6697,0.0484,0.3868,1.36,0.3111,0.3368,0.3505,0.1706,0.6832,1.5411,0.1869,0.7822,0.9,1.6822,0.8905,0.9408,0.0188,0.4056,0.9261,0.6562,2.9475,0.737,7.5308,0.515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,38340,4.4,0.2,884502,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,44.1411290029532,0.211018053001654,1.08877453101823
9003,9,"Hartford","Connecticut","2020-03-31",5.47466875635549,4,4.5776521570942,41.806053,-72.732916,734.9621057,894730,378700,349064,97063,31361,39260,65170,147260,190571,104288,32584,341305,36123,54042,2064,6100,36883,25675,11.1,0.4,6.5,0.2,39260,410,10.5,0.3,16.5,0.1,21.3,0,11.8,0.3,9.3,0.3,38.1,0,4.3,0.2,14.3,0.3,0.5,0.1,1.7,0.1,10.6,0.3,2.9,0.1,0.2551,0.6697,0.0484,0.3868,1.36,0.3111,0.3368,0.3505,0.1706,0.6832,1.5411,0.1869,0.7822,0.9,1.6822,0.8905,0.9408,0.0188,0.4056,0.9261,0.6562,2.9475,0.737,7.5308,0.515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,38340,4.4,0.2,884502,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,44.1411290029532,0.211018053001654,0.89701659926129
9003,9,"Hartford","Connecticut","2020-03-29",5.05351231845265,2,4.5776521570942,41.806053,-72.732916,734.9621057,894730,378700,349064,97063,31361,39260,65170,147260,190571,104288,32584,341305,36123,54042,2064,6100,36883,25675,11.1,0.4,6.5,0.2,39260,410,10.5,0.3,16.5,0.1,21.3,0,11.8,0.3,9.3,0.3,38.1,0,4.3,0.2,14.3,0.3,0.5,0.1,1.7,0.1,10.6,0.3,2.9,0.1,0.2551,0.6697,0.0484,0.3868,1.36,0.3111,0.3368,0.3505,0.1706,0.6832,1.5411,0.1869,0.7822,0.9,1.6822,0.8905,0.9408,0.0188,0.4056,0.9261,0.6562,2.9475,0.737,7.5308,0.515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,38340,4.4,0.2,884502,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,44.1411290029532,0.211018053001654,0.475860161358451
9003,9,"Hartford","Connecticut","2020-03-27",4.5776521570942,0,4.5776521570942,41.806053,-72.732916,734.9621057,894730,378700,349064,97063,31361,39260,65170,147260,190571,104288,32584,341305,36123,54042,2064,6100,36883,25675,11.1,0.4,6.5,0.2,39260,410,10.5,0.3,16.5,0.1,21.3,0,11.8,0.3,9.3,0.3,38.1,0,4.3,0.2,14.3,0.3,0.5,0.1,1.7,0.1,10.6,0.3,2.9,0.1,0.2551,0.6697,0.0484,0.3868,1.36,0.3111,0.3368,0.3505,0.1706,0.6832,1.5411,0.1869,0.7822,0.9,1.6822,0.8905,0.9408,0.0188,0.4056,0.9261,0.6562,2.9475,0.737,7.5308,0.515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,38340,4.4,0.2,884502,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,44.1411290029532,0.211018053001654,0
9003,9,"Hartford","Connecticut","2020-03-30",5.27299955856375,3,4.5776521570942,41.806053,-72.732916,734.9621057,894730,378700,349064,97063,31361,39260,65170,147260,190571,104288,32584,341305,36123,54042,2064,6100,36883,25675,11.1,0.4,6.5,0.2,39260,410,10.5,0.3,16.5,0.1,21.3,0,11.8,0.3,9.3,0.3,38.1,0,4.3,0.2,14.3,0.3,0.5,0.1,1.7,0.1,10.6,0.3,2.9,0.1,0.2551,0.6697,0.0484,0.3868,1.36,0.3111,0.3368,0.3505,0.1706,0.6832,1.5411,0.1869,0.7822,0.9,1.6822,0.8905,0.9408,0.0188,0.4056,0.9261,0.6562,2.9475,0.737,7.5308,0.515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,38340,4.4,0.2,884502,24,17,0,25,11,18,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,14,0,22,0,0,1,0,1,0,0,1,0,649,1249,26,39,6,0,1,1,7,15,0,15,16,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,3033,5.5,10.4,36,31230,72,44.1411290029532,0.211018053001654,0.695347401469547
